,impact,citation,current volume,current issue,current date,name,code,nr_articles,doi
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00853
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00855
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00891
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00893
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00908
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00909
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00940
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00967
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00988
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c00955
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c01025
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c01060
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/acs.jmedchem.0c01187
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/jmv063i015_1403034
64,['Impact Factor 2019: 6.205'],"['Citations 2019: 74,893']",['Volume 63'],['Issue 15'],"['August 13, 2020']",Journal of Medicinal Chemistry,jmcmar,51,https://pubs.acs.org/doi/10.1021/jmv063i015_1403033
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00670
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.9b00831
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.9b00947
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.9b00964
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.9b01045
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.9b01052
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.9b01106
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.9b01174
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00060
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00064
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00171
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00200
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00257
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00211
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00288
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00298
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00304
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00313
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00330
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00344
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00354
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00362
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00385
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00395
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00423
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00517
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00549
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00026
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00223
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00348
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.9b00940
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.9b00941
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/acs.jnatprod.0c00634
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/npv083i007_1397533
65,['Impact Factor 2019: 3.779'],"['Citations 2019: 27,285']",['Volume 83'],['Issue 7'],"['July 24, 2020']",Journal of Natural Products,jnprdf,35,https://pubs.acs.org/doi/10.1021/npv083i007_1397497
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00349
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00957
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01132
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01176
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.9b03479
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00039
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00249
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00336
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00368
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00420
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00459
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00575
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00801
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00851
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00617
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00936
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00950
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00978
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00980
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00981
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00992
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01011
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01017
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01038
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00937
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01059
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01084
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01093
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01104
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01120
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01121
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01124
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01130
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01134
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01139
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01162
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01171
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01173
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01180
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01209
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01238
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01150
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01227
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01246
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01249
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01256
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01274
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01277
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01280
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01282
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01283
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01206
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01294
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01299
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01334
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01354
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01355
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01371
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01381
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01462
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01472
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01484
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01528
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00137
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00347
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00399
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00589
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c00954
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01004
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01094
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01109
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01116
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01201
66,['Impact Factor 2019: 4.335'],"['Citations 2019: 97,162']",['Volume 85'],['Issue 15'],"['August 7, 2020']",The Journal of Organic Chemistry,joceah,81,https://pubs.acs.org/doi/10.1021/acs.joc.0c01211
